Frame,Nose_x,Nose_y,Nose_vis,LeftEyeInner_x,LeftEyeInner_y,LeftEyeInner_vis,LeftEye_x,LeftEye_y,LeftEye_vis,LeftEyeOuter_x,LeftEyeOuter_y,LeftEyeOuter_vis,RightEyeInner_x,RightEyeInner_y,RightEyeInner_vis,RightEye_x,RightEye_y,RightEye_vis,RightEyeOuter_x,RightEyeOuter_y,RightEyeOuter_vis,LeftEar_x,LeftEar_y,LeftEar_vis,RightEar_x,RightEar_y,RightEar_vis,MouthLeft_x,MouthLeft_y,MouthLeft_vis,MouthRight_x,MouthRight_y,MouthRight_vis,LeftShoulder_x,LeftShoulder_y,LeftShoulder_vis,RightShoulder_x,RightShoulder_y,RightShoulder_vis,LeftElbow_x,LeftElbow_y,LeftElbow_vis,RightElbow_x,RightElbow_y,RightElbow_vis,LeftWrist_x,LeftWrist_y,LeftWrist_vis,RightWrist_x,RightWrist_y,RightWrist_vis,LeftPinkyFinger_x,LeftPinkyFinger_y,LeftPinkyFinger_vis,RightPinkyFinger_x,RightPinkyFinger_y,RightPinkyFinger_vis,LeftIndexFinger_x,LeftIndexFinger_y,LeftIndexFinger_vis,RightIndexFinger_x,RightIndexFinger_y,RightIndexFinger_vis,LeftThumb_x,LeftThumb_y,LeftThumb_vis,RightThumb_x,RightThumb_y,RightThumb_vis,LeftHip_x,LeftHip_y,LeftHip_vis,RightHip_x,RightHip_y,RightHip_vis,LeftKnee_x,LeftKnee_y,LeftKnee_vis,RightKnee_x,RightKnee_y,RightKnee_vis,LeftAnkle_x,LeftAnkle_y,LeftAnkle_vis,RightAnkle_x,RightAnkle_y,RightAnkle_vis,LeftHeel_x,LeftHeel_y,LeftHeel_vis,RightHeel_x,RightHeel_y,RightHeel_vis,LeftToe_x,LeftToe_y,LeftToe_vis,RightToe_x,RightToe_y,RightToe_vis
11,475.0930480957031,627.17626953125,0.9999398,474.5968322753906,617.2730102539062,0.99992275,474.7096252441406,617.1790771484375,0.99992156,474.80596923828125,617.0680541992188,0.99991655,471.3742980957031,616.105712890625,0.9999263,468.7559509277344,615.2362670898438,0.999928,466.2362060546875,614.5443725585938,0.9999286,459.61004638671875,616.0672607421875,0.99993074,452.47967529296875,614.1240234375,0.9999509,468.7806701660156,634.801025390625,0.99993396,464.9460754394531,633.4498291015625,0.99995244,435.6351318359375,664.5432739257812,0.99996495,408.2337646484375,653.9054565429688,0.9999912,431.3737487792969,739.31201171875,0.9993228,393.7191162109375,728.1979370117188,0.99966204,448.56341552734375,788.1365966796875,0.99724233,432.9770812988281,790.7139892578125,0.9989759,456.4322814941406,803.6292114257812,0.9961456,438.6417236328125,808.3820190429688,0.99801993,458.2002868652344,804.3350219726562,0.99632156,452.3661193847656,804.9324951171875,0.99832565,458.534912109375,797.3731079101562,0.99664956,450.59722900390625,798.4208374023438,0.9985896,435.205810546875,781.9609375,0.99983656,419.0378723144531,782.4710693359375,0.9997818,531.5308837890625,790.2030639648438,0.99950826,528.340576171875,785.9077758789062,0.999617,501.8468322753906,889.426025390625,0.999089,505.150634765625,890.6533813476562,0.9988531,486.88104248046875,906.6033935546875,0.99895155,485.85650634765625,908.2337646484375,0.9987551,544.7696533203125,909.077880859375,0.99762183,552.2581787109375,911.4287719726562,0.99720997
12,474.29486083984375,628.5885620117188,0.99996626,474.33740234375,618.849853515625,0.99995387,474.3013000488281,618.8120727539062,0.99995387,474.275390625,618.7406616210938,0.9999521,471.5066223144531,617.5015869140625,0.9999573,469.163330078125,616.6041870117188,0.9999573,466.7922668457031,615.8601684570312,0.9999567,459.43560791015625,617.0685424804688,0.9999603,453.0561218261719,614.7942504882812,0.9999702,466.87109375,636.0302734375,0.99996054,463.3614501953125,634.3667602539062,0.99997115,437.6259765625,664.6442260742188,0.99997604,409.6220703125,654.8662109375,0.9999926,430.5812072753906,739.3629760742188,0.9994579,395.62359619140625,728.9154663085938,0.99968743,451.9792175292969,789.645263671875,0.9976586,433.572021484375,790.8050537109375,0.99895966,458.85064697265625,804.8070068359375,0.99647564,439.95391845703125,809.9296264648438,0.99793327,459.8514709472656,806.4110717773438,0.9966756,452.1798400878906,806.2026977539062,0.9982658,456.9181213378906,800.3363037109375,0.99709916,451.6479187011719,799.6058349609375,0.99854493,434.0572204589844,782.1107177734375,0.99984765,419.6093444824219,783.6492919921875,0.99978846,533.7476806640625,789.3873291015625,0.9994766,527.1580810546875,787.070068359375,0.99960333,506.0464782714844,889.200439453125,0.9988305,504.2601623535156,892.8871459960938,0.99871063,489.3883361816406,906.8202514648438,0.9986223,488.04669189453125,912.4263916015625,0.9985619,550.090576171875,907.8760986328125,0.99671423,552.0953979492188,911.9080810546875,0.99657035
13,474.13946533203125,628.5819702148438,0.9999627,474.16363525390625,618.875732421875,0.999949,474.2242431640625,618.8421630859375,0.9999461,474.2829284667969,618.7940063476562,0.99994266,471.1357421875,617.877197265625,0.9999546,468.74969482421875,617.2144165039062,0.9999546,466.3511047363281,616.4525146484375,0.9999553,459.0602111816406,617.3153686523438,0.9999517,452.7153015136719,615.2958374023438,0.9999707,467.17462158203125,636.0349731445312,0.9999567,463.43212890625,634.5640258789062,0.9999702,434.99017333984375,662.241943359375,0.9999707,409.23309326171875,654.6221313476562,0.99999344,430.3831787109375,736.5589599609375,0.99940693,395.94390869140625,729.0264892578125,0.99973875,450.93536376953125,784.5949096679688,0.99722075,433.9986267089844,791.4916381835938,0.9990527,454.69329833984375,800.5643920898438,0.99586606,441.02655029296875,808.88525390625,0.9980506,456.2060241699219,801.265380859375,0.9961606,452.80517578125,805.20263671875,0.9983516,456.5259094238281,793.16845703125,0.996597,451.84576416015625,798.547119140625,0.99863297,436.0845031738281,780.573974609375,0.9998666,424.4112548828125,783.4893188476562,0.9998523,534.6044921875,789.409912109375,0.99945575,531.2222900390625,787.2950439453125,0.9996458,503.6038818359375,887.3020629882812,0.99883956,505.6688232421875,892.9478149414062,0.9987888,489.3161315917969,906.3348388671875,0.9986436,488.3785095214844,909.8089599609375,0.998606,548.9386596679688,908.9715576171875,0.9965436,548.5431518554688,913.6530151367188,0.9964064
14,475.28399658203125,627.2932739257812,0.99992394,474.75677490234375,617.6345825195312,0.9999069,474.7191162109375,617.5999145507812,0.99990976,474.6608581542969,617.50927734375,0.99990463,471.9622802734375,616.294189453125,0.99991035,469.6716003417969,615.3138427734375,0.9999125,467.15655517578125,614.5355224609375,0.9999125,459.11553955078125,615.8981323242188,0.99992037,453.4106750488281,613.98193359375,0.99993944,468.70098876953125,634.8795166015625,0.9999132,465.0643310546875,633.3558959960938,0.999936,437.29205322265625,664.4682006835938,0.99995494,409.1761779785156,654.844482421875,0.9999869,431.5972595214844,736.7501831054688,0.9991959,394.6199951171875,728.1419677734375,0.9994867,448.0990295410156,787.3878784179688,0.9962782,432.46630859375,790.1722412109375,0.9984269,456.5455322265625,802.6632690429688,0.99490017,438.8336486816406,807.8443603515625,0.9971551,458.44720458984375,799.6109008789062,0.9950563,451.1001281738281,804.6657104492188,0.99758446,457.9601135253906,796.6080932617188,0.99553156,450.28826904296875,798.0582885742188,0.99792516,434.65179443359375,780.2702026367188,0.99980444,418.5174560546875,779.36083984375,0.9997154,531.1473388671875,791.040283203125,0.9994363,523.9515380859375,786.1884155273438,0.99957615,501.7291259765625,890.178466796875,0.9988575,502.6935119628906,893.2941284179688,0.9985335,484.90081787109375,910.638916015625,0.99863833,486.1152648925781,910.132080078125,0.9983516,544.936767578125,910.2626953125,0.9964064,548.3695068359375,912.4246215820312,0.99596137
15,475.301513671875,628.6149291992188,0.99992514,475.6753845214844,618.7467041015625,0.99990535,475.71734619140625,618.7854614257812,0.99990606,475.7064514160156,618.791259765625,0.9999069,472.06121826171875,617.1727294921875,0.99990535,469.4976501464844,616.0765991210938,0.99990535,467.1000061035156,615.1109619140625,0.99990237,460.4859619140625,617.2133178710938,0.99991775,453.112060546875,614.4078369140625,0.999928,468.3907165527344,636.2630004882812,0.99991906,464.6604309082031,634.6858520507812,0.9999349,438.1150817871094,664.7974853515625,0.99995804,408.28973388671875,654.1961669921875,0.99998367,431.5006103515625,739.7107543945312,0.9992848,395.2247619628906,728.901611328125,0.9994684,453.4473876953125,789.2510375976562,0.99701905,433.112548828125,790.7006225585938,0.9987005,460.1395263671875,804.1888427734375,0.99565166,439.7098693847656,808.2138671875,0.9976311,461.2375793457031,805.178466796875,0.9957684,451.88995361328125,805.42138671875,0.9979572,457.68975830078125,799.0652465820312,0.99629277,449.772216796875,798.7930297851562,0.9982522,433.7044372558594,781.226806640625,0.99978846,415.6022033691406,783.4385986328125,0.9996567,534.4641723632812,790.1966552734375,0.99947256,523.9595336914062,788.3143310546875,0.9995178,504.9548645019531,887.5772705078125,0.99895966,500.0968017578125,893.9072265625,0.99869555,488.19940185546875,907.9705810546875,0.9987888,482.209228515625,914.2257690429688,0.99857306,550.0949096679688,909.1893920898438,0.9967524,547.725341796875,914.2813720703125,0.99668854
16,474.8300476074219,627.889404296875,0.999936,474.7165832519531,618.1588134765625,0.9999138,474.70916748046875,618.100341796875,0.9999125,474.67181396484375,618.0372924804688,0.9999083,471.5750427246094,617.1483154296875,0.99992037,469.13641357421875,616.4482421875,0.99992216,466.8487243652344,615.669677734375,0.99992156,459.2847900390625,616.607421875,0.99992156,453.0172119140625,614.5816040039062,0.99994934,467.61065673828125,635.3557739257812,0.999936,464.094970703125,633.84619140625,0.9999521,436.9883728027344,663.6762084960938,0.9999652,408.14959716796875,654.4246826171875,0.99999166,430.2641906738281,737.1659545898438,0.99933845,394.71514892578125,728.8541870117188,0.9997017,452.14300537109375,784.9016723632812,0.99680245,434.0022888183594,792.0167236328125,0.99899167,458.9307556152344,799.3963012695312,0.9956006,440.5902099609375,808.6862182617188,0.99805814,460.02557373046875,799.6654052734375,0.99584997,452.9660949707031,805.0692749023438,0.9983321,460.8888244628906,792.3612060546875,0.99621993,451.4169921875,799.0607299804688,0.99857855,434.26251220703125,779.775390625,0.99985576,416.62030029296875,783.65185546875,0.9998287,537.3715209960938,790.5009155273438,0.99941623,527.08349609375,788.245849609375,0.9995778,504.5431823730469,886.7089233398438,0.99913067,498.77288818359375,894.7721557617188,0.9988575,489.91265869140625,905.7230834960938,0.9990527,483.7804870605469,911.506103515625,0.9988121,547.1784057617188,909.0556640625,0.99762183,545.7744750976562,915.4696655273438,0.997285
17,474.1885986328125,627.9304809570312,0.9999269,473.9990234375,617.8319091796875,0.9999138,473.9064025878906,617.7413940429688,0.9999125,473.7429504394531,617.6226806640625,0.9999132,470.87744140625,616.6443481445312,0.9999138,468.3703308105469,615.6759033203125,0.9999125,466.0043640136719,614.8403930664062,0.99991107,458.1944885253906,616.1590576171875,0.9999274,452.1955871582031,614.0787353515625,0.99993896,467.1991882324219,635.5232543945312,0.99992573,463.68988037109375,634.2615966796875,0.9999398,433.9544372558594,663.3494873046875,0.99996173,407.7068176269531,653.633056640625,0.99998724,430.19744873046875,739.178466796875,0.9992931,395.1057434082031,728.5013427734375,0.99957937,444.998779296875,789.4486083984375,0.9969722,434.0169982910156,790.7363891601562,0.99861145,453.453857421875,804.9422607421875,0.9955835,440.43463134765625,808.3305053710938,0.99743915,454.73529052734375,806.2572021484375,0.9958175,452.4381408691406,804.724853515625,0.997783,455.1700439453125,799.1024780273438,0.9962638,451.5170593261719,798.0236206054688,0.998103,433.9095458984375,781.3958129882812,0.9998535,417.020751953125,783.5482788085938,0.999795,534.6284790039062,790.0730590820312,0.9994093,527.4414672851562,787.876220703125,0.9994967,503.03375244140625,888.1224975585938,0.9987551,501.4083557128906,892.8037109375,0.99866986,488.24176025390625,907.746826171875,0.99861145,482.5540466308594,910.7611083984375,0.99857855,550.9520263671875,911.7471923828125,0.99629277,548.5209350585938,913.53369140625,0.99657035
18,474.48419189453125,628.5900268554688,0.99994266,474.49066162109375,618.6946411132812,0.99992037,474.5194396972656,618.670166015625,0.99991715,474.5578918457031,618.6099853515625,0.9999125,471.5519714355469,617.275390625,0.9999269,469.1842956542969,616.2896118164062,0.9999269,466.6177673339844,615.507080078125,0.99992394,459.6078186035156,617.0780639648438,0.99991906,452.7059631347656,614.687744140625,0.9999461,467.6424865722656,636.2899780273438,0.99992037,463.9265441894531,634.4404296875,0.9999443,438.0572509765625,664.6345825195312,0.9999403,408.53424072265625,654.5897827148438,0.9999844,429.6320495605469,737.7960205078125,0.99911696,394.62091064453125,728.780029296875,0.99955755,450.3475341796875,789.4835205078125,0.9960699,433.24114990234375,790.7060546875,0.9986802,453.1571960449219,804.693603515625,0.99448806,439.9559631347656,807.76708984375,0.99746895,455.19024658203125,802.5133056640625,0.99477994,451.73284912109375,804.0692749023438,0.99783427,455.39227294921875,799.23193359375,0.9952077,450.8365478515625,797.875732421875,0.99813974,435.53753662109375,780.2260131835938,0.9997508,417.3679504394531,781.1105346679688,0.9996673,536.743408203125,789.232666015625,0.99928194,523.2096557617188,787.1890258789062,0.99947864,506.75079345703125,887.2833862304688,0.99879336,502.0526428222656,894.1117553710938,0.99871576,492.2738037109375,906.96044921875,0.99864894,483.5464172363281,911.5821533203125,0.99858415,550.660888671875,911.5399169921875,0.9964064,544.2843017578125,918.2022094726562,0.99664956
19,474.5291748046875,628.1798706054688,0.999966,474.75335693359375,618.0230712890625,0.9999528,474.8711242675781,617.9700317382812,0.9999521,475.00726318359375,617.930908203125,0.9999485,471.6478576660156,617.00341796875,0.99995565,469.35711669921875,616.2714233398438,0.9999553,466.84075927734375,615.5442504882812,0.9999546,460.09002685546875,616.8348388671875,0.99995387,453.2301940917969,614.6474609375,0.99996877,467.5928039550781,635.9663696289062,0.9999553,463.8660583496094,634.2406616210938,0.9999676,438.2607116699219,664.0785522460938,0.9999695,409.0186767578125,654.8218383789062,0.99999154,430.1693115234375,737.001708984375,0.9994684,394.18988037109375,729.4825439453125,0.9997063,451.9554138183594,783.8778686523438,0.9973061,433.5440673828125,790.9547729492188,0.999089,460.080810546875,799.148681640625,0.99603915,440.08782958984375,808.3531494140625,0.9981969,461.8963317871094,799.6847534179688,0.99624926,452.12060546875,805.1294555664062,0.9984692,457.8315734863281,792.8801879882812,0.9966365,451.21270751953125,798.73486328125,0.99871063,434.4516906738281,779.9063720703125,0.9998727,418.5374450683594,781.774169921875,0.99982184,536.9596557617188,789.275390625,0.99958426,523.9417114257812,788.9305419921875,0.99968004,507.07574462890625,889.2352294921875,0.9992267,502.25,894.0057373046875,0.9991239,490.96722412109375,906.7708129882812,0.99909246,484.18096923828125,913.5364379882812,0.9990264,551.1757202148438,910.4078979492188,0.99740905,544.2357177734375,916.3272094726562,0.9975274
20,474.548583984375,627.4750366210938,0.99991775,473.92047119140625,617.4459228515625,0.9998977,473.8266906738281,617.3091430664062,0.9999001,473.6949157714844,617.1502075195312,0.99989927,471.03472900390625,616.389892578125,0.99989605,468.564453125,615.5891723632812,0.9998977,466.22906494140625,614.9324340820312,0.9998969,457.9867858886719,615.749755859375,0.99991035,452.3977966308594,614.256103515625,0.99992573,467.7328796386719,635.1334228515625,0.99991107,464.4596862792969,633.6779174804688,0.99993074,437.7369384765625,663.742431640625,0.9999553,407.7509460449219,653.8912963867188,0.99998367,430.397216796875,738.1984252929688,0.9992592,393.1662902832031,727.7779541015625,0.99948466,450.5865783691406,787.1976318359375,0.996557,432.63934326171875,789.6669921875,0.99850464,453.8471984863281,802.6909790039062,0.9951325,438.0133056640625,807.1192626953125,0.99727446,460.0705871582031,798.8292236328125,0.9953181,451.171142578125,803.1884765625,0.9976495,455.7071838378906,796.720703125,0.9957188,448.92620849609375,797.0526733398438,0.99797314,434.597900390625,780.0195922851562,0.99980897,415.89703369140625,782.2755126953125,0.99968743,537.5617065429688,789.36328125,0.99950826,523.3745727539062,789.4109497070312,0.99955755,506.2899475097656,889.759033203125,0.9991272,500.8689880371094,894.6429443359375,0.99883956,492.4039001464844,910.2637329101562,0.99896777,483.0179748535156,914.3078002929688,0.9987306,550.8983154296875,910.6326293945312,0.99701905,547.7094116210938,915.7845458984375,0.99694854
21,474.3984069824219,627.9351806640625,0.99994075,474.29803466796875,617.9932250976562,0.99991775,474.38714599609375,617.9196166992188,0.9999151,474.4666748046875,617.8545532226562,0.99990976,471.19256591796875,617.0048217773438,0.99992514,468.7649841308594,616.3198852539062,0.9999274,466.2223815917969,615.5819702148438,0.9999263,459.7723388671875,616.8577270507812,0.99991655,452.765869140625,614.7409057617188,0.99994934,467.8603820800781,635.5714721679688,0.99992514,464.02935791015625,634.0672607421875,0.9999497,438.2872619628906,663.8533325195312,0.99995637,408.6674499511719,654.1354370117188,0.9999895,429.4722900390625,736.861328125,0.99931216,393.95465087890625,728.8439331054688,0.9996486,450.06231689453125,783.218505859375,0.9969246,434.2015380859375,790.5049438476562,0.9989183,457.9365234375,797.6734008789062,0.99583375,441.5799865722656,806.962646484375,0.9979493,459.0643615722656,797.6796264648438,0.99603915,454.088134765625,802.4581298828125,0.998259,455.41766357421875,791.4597778320312,0.99633574,452.1518249511719,796.8060302734375,0.99852777,435.0033874511719,779.3041381835938,0.99983394,417.3813781738281,782.6896362304688,0.99978846,537.3590698242188,792.2319946289062,0.999566,526.9803466796875,790.3367919921875,0.9996947,504.6075439453125,889.5108642578125,0.99926203,499.8536682128906,894.11328125,0.99896777,490.3971862792969,910.118896484375,0.9991374,483.8125305175781,914.1913452148438,0.99884856,549.0791015625,910.7664184570312,0.99760324,546.0978393554688,916.5595703125,0.9971771
22,474.5925598144531,627.4156494140625,0.99995315,474.2356262207031,617.2764892578125,0.99993396,474.2823181152344,617.2174682617188,0.99993443,474.29522705078125,617.1546020507812,0.99993074,470.84588623046875,616.0873413085938,0.99993646,468.209716796875,615.2120361328125,0.9999385,465.7756652832031,614.498779296875,0.99993694,458.68170166015625,616.2776489257812,0.99993896,451.7008056640625,614.10400390625,0.9999535,467.8919677734375,635.1338500976562,0.999943,464.14208984375,633.7369995117188,0.9999596,437.7413330078125,663.9563598632812,0.9999658,406.9647521972656,654.0401000976562,0.99998987,431.12591552734375,737.9163818359375,0.9994023,393.0643005371094,729.0052490234375,0.99966073,452.493896484375,783.1242065429688,0.99731654,434.10894775390625,790.5862426757812,0.99895155,460.3598937988281,797.3419189453125,0.99632156,441.3036804199219,807.0244140625,0.9980276,461.9588623046875,792.6876220703125,0.99648935,452.9993591308594,803.1724853515625,0.9982926,457.55303955078125,791.31884765625,0.99680245,452.0306396484375,797.0354614257812,0.9985562,434.5295104980469,778.888427734375,0.99984396,416.05657958984375,779.2323608398438,0.9997731,538.0187377929688,789.51220703125,0.999566,523.49072265625,787.3981323242188,0.9996594,506.9180908203125,889.3726806640625,0.99918956,501.8731994628906,893.257080078125,0.998884,490.2900085449219,907.1386108398438,0.9990601,483.19805908203125,913.0294189453125,0.99877447,550.7177124023438,912.4857788085938,0.99740905,543.736328125,915.0516357421875,0.9970879
23,474.7812805175781,628.1625366210938,0.99994814,474.4069519042969,618.07763671875,0.9999274,474.40643310546875,617.9973754882812,0.99992514,474.3933410644531,617.9136962890625,0.99992096,471.4620361328125,616.85302734375,0.99993396,469.08636474609375,615.9568481445312,0.99993396,466.5433349609375,615.26220703125,0.9999324,459.34210205078125,616.428466796875,0.99992156,452.6648254394531,614.5847778320312,0.9999517,468.0634765625,635.9312133789062,0.999928,464.2581481933594,634.3302001953125,0.9999505,438.75457763671875,663.7417602539062,0.99995315,408.4555969238281,654.1564331054688,0.9999877,429.8105773925781,737.2903442382812,0.9993148,394.93853759765625,729.2752075195312,0.999658,450.80438232421875,781.4854125976562,0.9969126,434.52508544921875,790.0049438476562,0.999015,459.0337829589844,795.9755249023438,0.99584997,440.9246520996094,806.1588134765625,0.998147,460.99798583984375,791.1967163085938,0.99611557,454.0465087890625,802.0589599609375,0.9984022,461.0248107910156,788.9277954101562,0.99637836,452.4637451171875,796.4359130859375,0.9986541,434.13330078125,778.111328125,0.9998313,416.0620422363281,780.810791015625,0.999764,537.6790771484375,791.6597900390625,0.9996111,523.2817993164062,790.3428955078125,0.99968255,507.0482177734375,888.3610229492188,0.9993881,500.0148010253906,894.1873779296875,0.99914074,492.35845947265625,908.082763671875,0.9992679,483.25830078125,912.4815673828125,0.9990527,552.4590454101562,910.2346801757812,0.99792516,545.3818969726562,916.01513671875,0.99771273
24,474.56390380859375,627.276611328125,0.9999417,474.3356628417969,617.6060791015625,0.9999145,474.396240234375,617.5853271484375,0.9999132,474.4599609375,617.5643310546875,0.99990976,471.2570495605469,616.5814208984375,0.99991775,468.8643798828125,615.8780517578125,0.99992037,466.3672790527344,615.089599609375,0.99991775,459.7955017089844,616.490234375,0.9999151,452.862060546875,614.1647338867188,0.99994075,467.8197021484375,634.9403076171875,0.99992454,464.0437927246094,633.4105834960938,0.99994695,438.3004455566406,663.5184936523438,0.9999509,408.6490478515625,654.5556640625,0.99998724,429.5870361328125,736.2366943359375,0.99928194,394.2957458496094,729.0247802734375,0.9996567,450.5622863769531,780.8803100585938,0.9967269,432.9736022949219,789.5594482421875,0.9989225,457.8661804199219,795.65673828125,0.9955142,438.8942565917969,805.9327392578125,0.9978594,459.1563415527344,795.5198364257812,0.99575186,451.4659423828125,801.907470703125,0.9981969,460.19598388671875,788.56884765625,0.99603915,451.09063720703125,795.9700927734375,0.9984633,435.228759765625,778.2257080078125,0.99982053,416.01220703125,782.1432495117188,0.9997565,540.6605224609375,790.8423461914062,0.9994887,526.774169921875,789.5271606445312,0.9995859,507.3241882324219,887.5565185546875,0.99925333,498.6409912109375,894.8746948242188,0.99894744,489.9266052246094,906.7874755859375,0.9991441,479.85430908203125,911.4857177734375,0.9988752,546.4711303710938,913.5645141601562,0.9974291,537.4674072265625,921.3685913085938,0.9972638
25,474.8692626953125,628.002197265625,0.9999132,474.2810363769531,617.9000854492188,0.9998902,474.20220947265625,617.8057861328125,0.9998945,474.0753479003906,617.677978515625,0.99989104,471.351318359375,616.6768188476562,0.9998894,468.8176574707031,615.7503662109375,0.99989283,466.4180603027344,614.997802734375,0.9998894,458.4543151855469,616.0872192382812,0.99990976,452.6084899902344,614.2677612304688,0.99991906,468.060546875,635.8106079101562,0.99991107,464.6766052246094,634.267822265625,0.99993074,436.530517578125,663.8425903320312,0.99996233,407.6788024902344,654.01513671875,0.99998343,430.53082275390625,737.1180419921875,0.9993436,394.3384094238281,729.0765380859375,0.99948263,452.5985412597656,781.88330078125,0.9973477,434.6288757324219,789.8690795898438,0.99857306,459.7882385253906,796.6665649414062,0.9964342,441.58111572265625,806.2799072265625,0.997537,461.6553955078125,791.3882446289062,0.9965837,453.3787841796875,802.185546875,0.9978002,461.57818603515625,789.4125366210938,0.99693656,452.61480712890625,796.0425415039062,0.9981104,432.9711608886719,778.7766723632812,0.99984527,414.36004638671875,782.156494140625,0.9997367,533.7265625,791.5855712890625,0.999617,522.089111328125,789.4371337890625,0.9996345,502.08551025390625,890.7731323242188,0.99932015,500.9224853515625,893.72216796875,0.99896777,487.3197021484375,910.8088989257812,0.9991959,482.1312255859375,913.3760375976562,0.99886644,544.7570190429688,911.923828125,0.997851,546.5105590820312,916.544189453125,0.9974885
26,474.876953125,627.3165283203125,0.99996233,474.5155334472656,617.2796630859375,0.99994695,474.5194396972656,617.2036743164062,0.99994695,474.51611328125,617.1106567382812,0.99994266,471.6126403808594,616.3579711914062,0.9999509,469.3296203613281,615.6751708984375,0.99995124,466.7779541015625,614.9409790039062,0.9999505,460.06280517578125,616.078369140625,0.9999485,453.5845642089844,614.3695678710938,0.9999641,468.42913818359375,635.2369384765625,0.9999535,464.6272888183594,633.7002563476562,0.99996626,436.80145263671875,663.96435546875,0.99997663,409.7361755371094,654.0470581054688,0.9999925,428.69818115234375,736.634521484375,0.9995728,394.4839172363281,728.2254028320312,0.999764,449.43902587890625,781.4862670898438,0.9982522,434.19244384765625,789.7616577148438,0.9992592,456.7197570800781,796.344482421875,0.99758446,440.4059753417969,805.2162475585938,0.99858415,458.6899108886719,791.6342163085938,0.9977216,453.7437744140625,800.5447387695312,0.99879336,459.17291259765625,783.702392578125,0.9979493,451.9409484863281,795.2535400390625,0.99897975,431.9464111328125,779.1868896484375,0.99990237,415.0150451660156,781.8638305664062,0.99987173,536.0029296875,792.1273803710938,0.99972194,525.9727783203125,789.9925537109375,0.9997868,502.9519348144531,889.9042358398438,0.99953806,498.5812072753906,895.4271850585938,0.99936384,488.3078308105469,910.4219970703125,0.9994536,483.00860595703125,913.5232543945312,0.9992848,544.8631591796875,911.8633422851562,0.99843305,542.2490234375,917.2033081054688,0.9981614
27,474.9954833984375,627.3185424804688,0.9999083,474.3768005371094,617.0910034179688,0.9998746,474.354736328125,617.0372924804688,0.9998746,474.2867431640625,616.98779296875,0.99986756,471.2604064941406,615.89111328125,0.9998859,468.6462707519531,615.0912475585938,0.99989104,466.1910400390625,614.4346313476562,0.99989104,458.4904479980469,615.9037475585938,0.9998822,452.32977294921875,614.1082153320312,0.99992275,468.42181396484375,635.286376953125,0.9998977,464.8699035644531,633.8546752929688,0.9999286,438.691650390625,664.36962890625,0.99994934,406.9505310058594,654.0850219726562,0.9999865,431.0118408203125,737.752685546875,0.9991768,394.31951904296875,730.483642578125,0.9996018,457.74981689453125,781.5375366210938,0.99637836,434.0643005371094,790.8468627929688,0.99886644,459.65179443359375,792.4024047851562,0.9951325,440.1817321777344,807.0258178710938,0.99783427,464.9160461425781,791.2222290039062,0.9954261,453.4627685546875,802.780517578125,0.9981828,461.40576171875,784.4417724609375,0.99575186,451.6891174316406,796.9581298828125,0.9984633,433.5091857910156,779.6629638671875,0.99978,414.49609375,783.5009155273438,0.9997154,538.09130859375,792.5136108398438,0.9993538,526.7855834960938,790.68408203125,0.99948066,505.96160888671875,890.03515625,0.9988752,499.4856872558594,894.4555053710938,0.99854493,491.7767639160156,906.554443359375,0.9987257,483.53961181640625,913.6135864257812,0.9984452,548.6607055664062,912.3309326171875,0.9966756,545.9110717773438,914.5538940429688,0.9964619
28,475.192138671875,626.6436157226562,0.9999324,474.7257080078125,616.7203979492188,0.99990535,474.6894836425781,616.7001342773438,0.99990165,474.61492919921875,616.66943359375,0.99989104,471.7319641113281,615.69873046875,0.99991965,469.21929931640625,615.0174560546875,0.99992514,466.6939392089844,614.2674560546875,0.9999263,459.5200500488281,615.8016357421875,0.9999001,452.974365234375,613.5403442382812,0.9999509,468.252685546875,634.517578125,0.99992156,464.62640380859375,632.9854736328125,0.9999502,438.7944641113281,663.6924438476562,0.9999517,408.088623046875,654.0345458984375,0.9999902,435.18487548828125,736.2815551757812,0.99911004,394.07440185546875,728.7125854492188,0.99966466,458.59613037109375,776.54345703125,0.99629277,433.3423156738281,790.8756103515625,0.999071,464.4188537597656,790.9564819335938,0.99509466,440.05902099609375,807.03369140625,0.99818975,465.3240966796875,790.3114624023438,0.99553156,453.39410400390625,802.5242919921875,0.9984812,461.6324462890625,783.5572509765625,0.99586606,451.47918701171875,796.8242797851562,0.9987405,433.9930114746094,778.429443359375,0.99979013,415.9457092285156,782.9220581054688,0.999764,536.6673583984375,792.5637817382812,0.9993857,530.1527709960938,790.0714111328125,0.9995592,503.8217468261719,890.1467895507812,0.99890554,502.8796691894531,893.6000366210938,0.9986223,486.31964111328125,907.1624755859375,0.9987503,484.1759948730469,913.4647827148438,0.9985221,547.2228393554688,912.097900390625,0.9969722,549.6015014648438,913.6484375,0.99664956
